,Reference,PerformerReference,PerformerDisplay
6722,5270e8de-824f-2c46-dcc2-378b3830a39a,Practitioner?identifier=http://hl7.org/fhir/sid/us-npi|9999945679,Dr. Reinaldo138 Jast432
6723,ac69a9e7-b430-49c2-a3d8-54d0e697bb42,Practitioner?identifier=http://hl7.org/fhir/sid/us-npi|9999945679,Dr. Reinaldo138 Jast432
6724,ae4f956a-d27b-d47e-7098-02d2c384fa3b,Practitioner?identifier=http://hl7.org/fhir/sid/us-npi|9999945679,Dr. Reinaldo138 Jast432
6725,483aa382-fb27-73ec-425e-4605d9b74640,Practitioner?identifier=http://hl7.org/fhir/sid/us-npi|9999945679,Dr. Reinaldo138 Jast432
6726,e7bde9de-3de8-05f0-d9d3-8d0150d2ba95,Practitioner?identifier=http://hl7.org/fhir/sid/us-npi|9999945679,Dr. Reinaldo138 Jast432
6727,6717c092-b048-f8c2-b05f-e5c9fd70ca14,Practitioner?identifier=http://hl7.org/fhir/sid/us-npi|9999999839,Dr. Jame231 Jacobi462
6728,d9711091-81b6-9bc5-f7b9-17369754668d,Practitioner?identifier=http://hl7.org/fhir/sid/us-npi|9999945679,Dr. Reinaldo138 Jast432
6729,a4335924-d017-b7e9-c268-085a8fd3c41c,Organization?identifier=https://github.com/synthetichealth/synthea|448ad6f9-2331-38dc-ab08-ae3c8523f143,PCP167138
6730,0d2a2612-026c-33bd-f98d-44c90a7f5f22,Organization?identifier=https://github.com/synthetichealth/synthea|448ad6f9-2331-38dc-ab08-ae3c8523f143,PCP167138
6731,4058e661-ec3d-9495-33e1-1939498801da,Organization?identifier=https://github.com/synthetichealth/synthea|448ad6f9-2331-38dc-ab08-ae3c8523f143,PCP167138
6732,d43db3d3-0949-ce47-5ae2-eaa45874a0ad,Organization?identifier=https://github.com/synthetichealth/synthea|448ad6f9-2331-38dc-ab08-ae3c8523f143,PCP167138
6733,a20c2d79-c51a-b19b-4293-56883e0311d2,Practitioner?identifier=http://hl7.org/fhir/sid/us-npi|9999945679,Dr. Reinaldo138 Jast432
6734,7fcb4134-80f5-a9d9-74aa-617b7a6d31bd,Organization?identifier=https://github.com/synthetichealth/synthea|448ad6f9-2331-38dc-ab08-ae3c8523f143,PCP167138
6735,4bad8e7b-3416-c5a7-a6c7-06b7c840d2ca,Organization?identifier=https://github.com/synthetichealth/synthea|448ad6f9-2331-38dc-ab08-ae3c8523f143,PCP167138
6736,9617f1c7-7aed-d911-e6c7-54b55c9694d5,Practitioner?identifier=http://hl7.org/fhir/sid/us-npi|9999945679,Dr. Reinaldo138 Jast432
6737,102926e0-d7ec-1ec0-61f6-f80b78f58bb6,Organization?identifier=https://github.com/synthetichealth/synthea|448ad6f9-2331-38dc-ab08-ae3c8523f143,PCP167138
6738,fd7b8960-f998-8f3a-469a-b00d5ad66a69,Practitioner?identifier=http://hl7.org/fhir/sid/us-npi|9999945679,Dr. Reinaldo138 Jast432
6739,575c6a08-529d-3fc1-aab9-b970b096b3b5,Organization?identifier=https://github.com/synthetichealth/synthea|448ad6f9-2331-38dc-ab08-ae3c8523f143,PCP167138
6740,5f9ea6a2-b571-6c25-e3ec-8a6bd4e0863c,Organization?identifier=https://github.com/synthetichealth/synthea|448ad6f9-2331-38dc-ab08-ae3c8523f143,PCP167138
6741,a1464e87-07c7-4c0e-96b2-13f6c5f4281a,Practitioner?identifier=http://hl7.org/fhir/sid/us-npi|9999945679,Dr. Reinaldo138 Jast432
6742,6af1fe49-ba62-9ad1-0543-f3dfd9b7c7c9,Organization?identifier=https://github.com/synthetichealth/synthea|448ad6f9-2331-38dc-ab08-ae3c8523f143,PCP167138
6743,56b9be3a-bca3-be23-0022-64b3707c1163,Organization?identifier=https://github.com/synthetichealth/synthea|448ad6f9-2331-38dc-ab08-ae3c8523f143,PCP167138
6744,cf8ac7b6-5652-116b-328e-31c888da9785,Organization?identifier=https://github.com/synthetichealth/synthea|448ad6f9-2331-38dc-ab08-ae3c8523f143,PCP167138
6745,0fc7d70a-7e8f-464e-5a77-31995abd2ee1,Practitioner?identifier=http://hl7.org/fhir/sid/us-npi|9999945679,Dr. Reinaldo138 Jast432
6746,189e8cc9-d122-745c-8a70-aeb14880ad40,Organization?identifier=https://github.com/synthetichealth/synthea|448ad6f9-2331-38dc-ab08-ae3c8523f143,PCP167138
6747,049eaaa3-f427-b021-e6c6-2a1eb32026ab,Organization?identifier=https://github.com/synthetichealth/synthea|448ad6f9-2331-38dc-ab08-ae3c8523f143,PCP167138
6748,31300163-34fb-0536-742a-c05c371223e0,Practitioner?identifier=http://hl7.org/fhir/sid/us-npi|9999945679,Dr. Reinaldo138 Jast432
6749,65bfee20-b068-a4c2-ddae-dab90afa1cb8,Organization?identifier=https://github.com/synthetichealth/synthea|448ad6f9-2331-38dc-ab08-ae3c8523f143,PCP167138
6750,85bd5cbf-de1a-f1c5-7b2c-cd724c8ba4a7,Organization?identifier=https://github.com/synthetichealth/synthea|448ad6f9-2331-38dc-ab08-ae3c8523f143,PCP167138
6751,c70f788d-2540-20c7-7271-e5742bed4852,Organization?identifier=https://github.com/synthetichealth/synthea|448ad6f9-2331-38dc-ab08-ae3c8523f143,PCP167138
6752,8aa0dd56-795c-4689-9afb-a752907a9319,Organization?identifier=https://github.com/synthetichealth/synthea|448ad6f9-2331-38dc-ab08-ae3c8523f143,PCP167138
6753,28c421c2-d998-c284-0b11-d800e3bdf2d6,Practitioner?identifier=http://hl7.org/fhir/sid/us-npi|9999945679,Dr. Reinaldo138 Jast432
6754,e17c051a-3ae8-fa36-015c-26e1cdbb942e,Organization?identifier=https://github.com/synthetichealth/synthea|448ad6f9-2331-38dc-ab08-ae3c8523f143,PCP167138
6755,5ef2714e-9eef-3cc7-bf1a-928eb0b07be6,Organization?identifier=https://github.com/synthetichealth/synthea|448ad6f9-2331-38dc-ab08-ae3c8523f143,PCP167138
6756,08694f30-b19d-b0a6-ebaa-c0933f0e23e9,Practitioner?identifier=http://hl7.org/fhir/sid/us-npi|9999945679,Dr. Reinaldo138 Jast432
6757,3374e6d3-8367-077f-67eb-77dba90592bd,Organization?identifier=https://github.com/synthetichealth/synthea|448ad6f9-2331-38dc-ab08-ae3c8523f143,PCP167138
6758,4b0c3ad0-3727-6473-e7f7-2bb8a7e6d4bd,Organization?identifier=https://github.com/synthetichealth/synthea|448ad6f9-2331-38dc-ab08-ae3c8523f143,PCP167138
6759,27558235-2c1c-e226-2c4b-2f0ebaa47e84,Practitioner?identifier=http://hl7.org/fhir/sid/us-npi|9999945679,Dr. Reinaldo138 Jast432
6760,7a104b26-2845-ce08-c4af-dff0624c702a,Practitioner?identifier=http://hl7.org/fhir/sid/us-npi|9999999839,Dr. Jame231 Jacobi462
6761,7943b03a-36f0-b54b-9e78-520ed9e93618,Practitioner?identifier=http://hl7.org/fhir/sid/us-npi|9999999839,Dr. Jame231 Jacobi462
6762,185b3dc1-f8c0-06c7-c251-a3ae6221dfef,Organization?identifier=https://github.com/synthetichealth/synthea|448ad6f9-2331-38dc-ab08-ae3c8523f143,PCP167138
6763,24365074-9255-d048-7ee7-914a07ff1eba,Organization?identifier=https://github.com/synthetichealth/synthea|448ad6f9-2331-38dc-ab08-ae3c8523f143,PCP167138
6764,a4d0669b-efef-a196-2fc7-455788f396da,Organization?identifier=https://github.com/synthetichealth/synthea|448ad6f9-2331-38dc-ab08-ae3c8523f143,PCP167138
6765,35b3e0ad-08ec-0160-a78c-7ab6192ecd48,Practitioner?identifier=http://hl7.org/fhir/sid/us-npi|9999945679,Dr. Reinaldo138 Jast432
6766,59795266-e569-c96e-7d1e-a9e2004617f3,Practitioner?identifier=http://hl7.org/fhir/sid/us-npi|9999999809,Dr. Marvin195 Glover433
6767,7515fb67-8228-1792-d4d3-b211b797c79a,Practitioner?identifier=http://hl7.org/fhir/sid/us-npi|9999972349,Dr. Mckinley734 Schultz619
6768,f8639097-67df-7f42-5ab0-e5ce5a640b4d,Practitioner?identifier=http://hl7.org/fhir/sid/us-npi|9999972349,Dr. Mckinley734 Schultz619
6769,fa6f8315-74ad-4642-9f64-606c1cfb8ba9,Practitioner?identifier=http://hl7.org/fhir/sid/us-npi|9999999809,Dr. Marvin195 Glover433
6770,ef48d50b-e2e7-afda-0d3a-a27d85773987,Practitioner?identifier=http://hl7.org/fhir/sid/us-npi|9999999809,Dr. Marvin195 Glover433
6771,e0f577a0-e53c-f34c-7eb8-ba68e1541a21,Practitioner?identifier=http://hl7.org/fhir/sid/us-npi|9999972349,Dr. Mckinley734 Schultz619
6772,baa52f55-a73d-4a9d-a3ac-5f095cf99cd5,Practitioner?identifier=http://hl7.org/fhir/sid/us-npi|9999972349,Dr. Mckinley734 Schultz619
6773,4144cde5-a6d3-5a64-fb9b-52fd2e938c1f,Practitioner?identifier=http://hl7.org/fhir/sid/us-npi|9999972349,Dr. Mckinley734 Schultz619
6774,4dc02669-fcf4-d6ae-60c8-abde09a9dc8b,Practitioner?identifier=http://hl7.org/fhir/sid/us-npi|9999972349,Dr. Mckinley734 Schultz619
6775,3638970a-afd6-17cf-f9b4-39b0937fa703,Practitioner?identifier=http://hl7.org/fhir/sid/us-npi|9999999809,Dr. Marvin195 Glover433
6776,d2c6f6b3-3676-6166-28e1-103f61403ba9,Practitioner?identifier=http://hl7.org/fhir/sid/us-npi|9999999809,Dr. Marvin195 Glover433
6777,66ebd358-1946-0ec0-1188-a852291a0493,Practitioner?identifier=http://hl7.org/fhir/sid/us-npi|9999999809,Dr. Marvin195 Glover433
6778,ab07caf8-17e7-5ead-108d-e25768ac5458,Organization?identifier=https://github.com/synthetichealth/synthea|58f5b392-6bfd-3c4a-bfd6-061e7cf396b2,PCP44672
6779,6633130c-58df-6115-dabc-3927cf7c98c7,Organization?identifier=https://github.com/synthetichealth/synthea|58f5b392-6bfd-3c4a-bfd6-061e7cf396b2,PCP44672
6780,88ba30c3-e7fa-2fee-8c53-ac051f975cf1,Organization?identifier=https://github.com/synthetichealth/synthea|58f5b392-6bfd-3c4a-bfd6-061e7cf396b2,PCP44672
6781,a3461ed9-4e2f-af32-ddb7-cd92f2dc65e5,Practitioner?identifier=http://hl7.org/fhir/sid/us-npi|9999972349,Dr. Mckinley734 Schultz619
6782,c4e216a2-913e-59fa-ec43-90ffd8e8933a,Practitioner?identifier=http://hl7.org/fhir/sid/us-npi|9999999809,Dr. Marvin195 Glover433
6783,5e1ab8b8-5e8a-e081-bcae-154d3873aa8b,Practitioner?identifier=http://hl7.org/fhir/sid/us-npi|9999999809,Dr. Marvin195 Glover433
6784,1f6f9b24-cbb7-f43e-3a48-c5ffa13089d7,Practitioner?identifier=http://hl7.org/fhir/sid/us-npi|9999999809,Dr. Marvin195 Glover433
6785,b08ac594-a8ea-267e-ccb2-3931a8a13f6c,Practitioner?identifier=http://hl7.org/fhir/sid/us-npi|9999999809,Dr. Marvin195 Glover433
6786,862f672a-8cc5-7125-7a7a-9e2c5162b631,Practitioner?identifier=http://hl7.org/fhir/sid/us-npi|9999999809,Dr. Marvin195 Glover433
6787,32c14bf5-c197-e02f-accb-bb9e15402d19,Practitioner?identifier=http://hl7.org/fhir/sid/us-npi|9999999809,Dr. Marvin195 Glover433
6788,de06fbcc-e58a-5d5b-25bc-2fdbd1ab78ab,Practitioner?identifier=http://hl7.org/fhir/sid/us-npi|9999999809,Dr. Marvin195 Glover433
6789,832ea16b-102a-3f17-fbd9-5356153dd9ce,Practitioner?identifier=http://hl7.org/fhir/sid/us-npi|9999999809,Dr. Marvin195 Glover433
6790,370cd5cb-66aa-86ab-d05a-3956bb6835d8,Practitioner?identifier=http://hl7.org/fhir/sid/us-npi|9999999809,Dr. Marvin195 Glover433
6791,8970abc7-0aea-f9aa-0d8c-8afeb5dabbd7,Practitioner?identifier=http://hl7.org/fhir/sid/us-npi|9999999809,Dr. Marvin195 Glover433
6792,d0a897ed-322e-8297-b3e6-3882ad99431f,Practitioner?identifier=http://hl7.org/fhir/sid/us-npi|9999999809,Dr. Marvin195 Glover433
6793,163010a2-cab1-84d4-effd-3ca5356aef15,Practitioner?identifier=http://hl7.org/fhir/sid/us-npi|9999999809,Dr. Marvin195 Glover433
6794,4b36027b-b244-0fd1-38b8-ee705598e43c,Practitioner?identifier=http://hl7.org/fhir/sid/us-npi|9999999809,Dr. Marvin195 Glover433
6795,8d444ea6-d661-e00f-145c-3a79d62104d0,Practitioner?identifier=http://hl7.org/fhir/sid/us-npi|9999999809,Dr. Marvin195 Glover433
6796,c57764e7-d950-2ef5-6ca8-a15a383189cd,Practitioner?identifier=http://hl7.org/fhir/sid/us-npi|9999999809,Dr. Marvin195 Glover433
6797,aca7ea97-f579-f5e2-a281-3830119d8c1d,Practitioner?identifier=http://hl7.org/fhir/sid/us-npi|9999999809,Dr. Marvin195 Glover433
6798,bb8411c2-64b3-30ac-2ad3-96439ed9cb6e,Practitioner?identifier=http://hl7.org/fhir/sid/us-npi|9999999809,Dr. Marvin195 Glover433
6799,2e3fadf6-42f2-9e1d-3bd7-a6905bceb177,Practitioner?identifier=http://hl7.org/fhir/sid/us-npi|9999906559,Dr. Edmundo94 Wuckert783
6800,fa9f7acd-034d-af04-03f1-58ec63e317ff,Practitioner?identifier=http://hl7.org/fhir/sid/us-npi|9999999809,Dr. Marvin195 Glover433
6801,0a537fd4-e9d3-bbf6-4eb2-5bcdc5a26652,Practitioner?identifier=http://hl7.org/fhir/sid/us-npi|9999999809,Dr. Marvin195 Glover433
6802,9713f8b6-f998-d78c-8bfe-ee9dcec9acfd,Practitioner?identifier=http://hl7.org/fhir/sid/us-npi|9999999809,Dr. Marvin195 Glover433
6803,d3bd58c2-211c-0163-82e5-1b7ca8b06dfe,Organization?identifier=https://github.com/synthetichealth/synthea|58f5b392-6bfd-3c4a-bfd6-061e7cf396b2,PCP44672
6804,4d2097d0-d47b-0550-7617-8a4db624ea81,Organization?identifier=https://github.com/synthetichealth/synthea|58f5b392-6bfd-3c4a-bfd6-061e7cf396b2,PCP44672
6805,cf12d637-7439-4088-6de8-bc62c6c6bdff,Organization?identifier=https://github.com/synthetichealth/synthea|58f5b392-6bfd-3c4a-bfd6-061e7cf396b2,PCP44672
6806,27202e09-de57-7929-8c25-ac1a9e57d3b1,Organization?identifier=https://github.com/synthetichealth/synthea|58f5b392-6bfd-3c4a-bfd6-061e7cf396b2,PCP44672
6807,6e907818-322e-ccf7-3ba7-e987b8fa92e5,Organization?identifier=https://github.com/synthetichealth/synthea|58f5b392-6bfd-3c4a-bfd6-061e7cf396b2,PCP44672
6808,7c061374-3dfc-3c94-9fc0-9799705dff5a,Practitioner?identifier=http://hl7.org/fhir/sid/us-npi|9999972349,Dr. Mckinley734 Schultz619
6809,104750b3-b279-c3af-f414-7f2296592fe7,Practitioner?identifier=http://hl7.org/fhir/sid/us-npi|9999999809,Dr. Marvin195 Glover433
6810,d7a44f5f-130e-7822-8a09-4ea7985a952f,Organization?identifier=https://github.com/synthetichealth/synthea|58f5b392-6bfd-3c4a-bfd6-061e7cf396b2,PCP44672
6811,2aa3a092-0571-6743-99aa-9f00784bff0e,Organization?identifier=https://github.com/synthetichealth/synthea|58f5b392-6bfd-3c4a-bfd6-061e7cf396b2,PCP44672
6812,a3d8ef53-3486-3fe3-75af-972768fa5f13,Organization?identifier=https://github.com/synthetichealth/synthea|58f5b392-6bfd-3c4a-bfd6-061e7cf396b2,PCP44672
6813,0524fb31-52ad-85e5-221b-dc52d33e1b3f,Organization?identifier=https://github.com/synthetichealth/synthea|58f5b392-6bfd-3c4a-bfd6-061e7cf396b2,PCP44672
6814,cb302762-fcec-954b-b751-c63ca435a088,Practitioner?identifier=http://hl7.org/fhir/sid/us-npi|9999972349,Dr. Mckinley734 Schultz619
6815,c1d9aa42-b6f6-2109-409c-7370baabb844,Practitioner?identifier=http://hl7.org/fhir/sid/us-npi|9999999809,Dr. Marvin195 Glover433
6816,ec240088-2e06-3d6b-4e4b-50bd476c0f89,Practitioner?identifier=http://hl7.org/fhir/sid/us-npi|9999999809,Dr. Marvin195 Glover433
6817,f2841391-6bf4-dedd-6966-ae396179c54f,Practitioner?identifier=http://hl7.org/fhir/sid/us-npi|9999999809,Dr. Marvin195 Glover433
6818,40405bb9-8bf9-a223-a024-4564ca1b4218,Practitioner?identifier=http://hl7.org/fhir/sid/us-npi|9999999809,Dr. Marvin195 Glover433
6819,8991792f-89b9-9f09-50a2-37cb5ea6909d,Practitioner?identifier=http://hl7.org/fhir/sid/us-npi|9999999809,Dr. Marvin195 Glover433
6820,a17e77c6-0cb1-5911-f484-7da6cbabc0ac,Practitioner?identifier=http://hl7.org/fhir/sid/us-npi|9999999809,Dr. Marvin195 Glover433
6821,1217bba3-2fb8-a42e-3dba-18c1a40a16d2,Practitioner?identifier=http://hl7.org/fhir/sid/us-npi|9999999809,Dr. Marvin195 Glover433
6822,71662e4a-3759-ff4c-67e8-9b1b05357748,Practitioner?identifier=http://hl7.org/fhir/sid/us-npi|9999999809,Dr. Marvin195 Glover433
6823,763afc04-472b-e7ec-d5b6-ea31e00e0a8d,Practitioner?identifier=http://hl7.org/fhir/sid/us-npi|9999999809,Dr. Marvin195 Glover433
6824,c13f532a-b166-bef6-75be-a753bd6b7bb4,Practitioner?identifier=http://hl7.org/fhir/sid/us-npi|9999999809,Dr. Marvin195 Glover433
6825,8c0fa1b1-766c-667d-f3f2-ee35cb24cad4,Practitioner?identifier=http://hl7.org/fhir/sid/us-npi|9999999809,Dr. Marvin195 Glover433
6826,fd73e417-bae1-40a6-710d-e164d6d02b97,Practitioner?identifier=http://hl7.org/fhir/sid/us-npi|9999999809,Dr. Marvin195 Glover433
6827,fedf1210-0663-60ec-e909-1f7dc26f1489,Organization?identifier=https://github.com/synthetichealth/synthea|58f5b392-6bfd-3c4a-bfd6-061e7cf396b2,PCP44672
6828,214e706e-fbe9-78c0-4a58-9d065f8ddbe2,Organization?identifier=https://github.com/synthetichealth/synthea|58f5b392-6bfd-3c4a-bfd6-061e7cf396b2,PCP44672
6829,cc9ecc36-f8cc-3e7f-bdf9-78f8e497ac01,Practitioner?identifier=http://hl7.org/fhir/sid/us-npi|9999972349,Dr. Mckinley734 Schultz619
6830,249fc27a-33d1-0fa2-2d6e-793aa31c758e,Practitioner?identifier=http://hl7.org/fhir/sid/us-npi|9999999809,Dr. Marvin195 Glover433
6831,285de1cf-0940-355a-883e-34e3647b6ffc,Practitioner?identifier=http://hl7.org/fhir/sid/us-npi|9999999809,Dr. Marvin195 Glover433
6832,5bdd477a-5adc-0b60-a4d7-80a85aeea5a2,Practitioner?identifier=http://hl7.org/fhir/sid/us-npi|9999999809,Dr. Marvin195 Glover433
6833,7e0c7862-06e7-c18c-69bb-af2e45ca8ee5,Practitioner?identifier=http://hl7.org/fhir/sid/us-npi|9999956729,Dr. Jewell855 Brekke496
6834,a61591cb-35e6-e210-6d7b-65c7eef6a3f7,Practitioner?identifier=http://hl7.org/fhir/sid/us-npi|9999956729,Dr. Jewell855 Brekke496
6835,239162b9-0fbf-58bb-7ec4-7c458253ed97,Practitioner?identifier=http://hl7.org/fhir/sid/us-npi|9999956729,Dr. Jewell855 Brekke496
6836,c95604af-387f-3119-569a-7baade3ca419,Practitioner?identifier=http://hl7.org/fhir/sid/us-npi|9999956729,Dr. Jewell855 Brekke496
6837,9310c099-b851-a6d6-0b61-19385862b0ea,Practitioner?identifier=http://hl7.org/fhir/sid/us-npi|9999956729,Dr. Jewell855 Brekke496
6838,10d0d993-cfe8-77a8-07ed-22c7ea0eb110,Practitioner?identifier=http://hl7.org/fhir/sid/us-npi|9999999559,Dr. Patria17 Rutherford999
6839,9b29a37b-be34-617e-d751-e0ba7ad17510,Practitioner?identifier=http://hl7.org/fhir/sid/us-npi|9999999559,Dr. Patria17 Rutherford999
6840,3948a260-591f-625a-e1d7-1c52d7f443a2,Practitioner?identifier=http://hl7.org/fhir/sid/us-npi|9999956729,Dr. Jewell855 Brekke496
6841,f1b37b25-7807-ea81-1bb2-5dc79d79e965,Practitioner?identifier=http://hl7.org/fhir/sid/us-npi|9999999589,Dr. Amira620 Nienow652
6842,4f6199a4-e54a-24d0-0922-768878d92571,Practitioner?identifier=http://hl7.org/fhir/sid/us-npi|9999999589,Dr. Amira620 Nienow652
6843,ad90a7f2-01bb-ec6b-a9fa-0ab7091a248e,Practitioner?identifier=http://hl7.org/fhir/sid/us-npi|9999999559,Dr. Patria17 Rutherford999
6844,8277a56e-f0c4-0658-bf7b-724f58397910,Practitioner?identifier=http://hl7.org/fhir/sid/us-npi|9999956729,Dr. Jewell855 Brekke496
6845,0c51d5dc-a607-986a-1bb6-899a8a7cc789,Practitioner?identifier=http://hl7.org/fhir/sid/us-npi|9999956729,Dr. Jewell855 Brekke496
6846,28847b60-c71b-197e-18de-3ac04badc00c,Practitioner?identifier=http://hl7.org/fhir/sid/us-npi|9999956729,Dr. Jewell855 Brekke496
6847,bc70e808-301d-d62a-2cea-d48694937ed2,Practitioner?identifier=http://hl7.org/fhir/sid/us-npi|9999956729,Dr. Jewell855 Brekke496
6848,a818ba9d-469e-167e-2eae-6f4dbc3e2181,Practitioner?identifier=http://hl7.org/fhir/sid/us-npi|9999956729,Dr. Jewell855 Brekke496
6849,da49d541-2b10-454a-50e4-08e898fdb022,Practitioner?identifier=http://hl7.org/fhir/sid/us-npi|9999999589,Dr. Amira620 Nienow652
6850,095610e6-e44b-5da6-628b-241d42b206a3,Practitioner?identifier=http://hl7.org/fhir/sid/us-npi|9999956729,Dr. Jewell855 Brekke496
6851,e73afe3b-fea7-cc6e-12e8-1c2cee483f24,Practitioner?identifier=http://hl7.org/fhir/sid/us-npi|9999999589,Dr. Amira620 Nienow652
6852,4123f07a-9637-9815-9f1b-26af06c8e531,Practitioner?identifier=http://hl7.org/fhir/sid/us-npi|9999956729,Dr. Jewell855 Brekke496
6853,d2c5ecd2-f845-f47a-1a09-2d5f9d29adbc,Practitioner?identifier=http://hl7.org/fhir/sid/us-npi|9999956729,Dr. Jewell855 Brekke496
6854,bb860ee5-932d-94c9-8572-d862e3c1d1b7,Practitioner?identifier=http://hl7.org/fhir/sid/us-npi|9999956729,Dr. Jewell855 Brekke496
6855,33f7cbe9-1ef0-4832-ae1b-55921b0b2fba,Practitioner?identifier=http://hl7.org/fhir/sid/us-npi|9999956729,Dr. Jewell855 Brekke496
6856,05cd3e27-2c5c-1f69-104a-4ff9cb55ad7f,Practitioner?identifier=http://hl7.org/fhir/sid/us-npi|9999956729,Dr. Jewell855 Brekke496
6857,0a5d9f98-f538-d73e-bcaf-2badacee018b,Organization?identifier=https://github.com/synthetichealth/synthea|bf5337c8-10a7-3f86-8dca-dbc83a4736e5,PCP98670
6858,f4ab7ee7-8100-9979-acbd-fced4dce62c4,Organization?identifier=https://github.com/synthetichealth/synthea|bf5337c8-10a7-3f86-8dca-dbc83a4736e5,PCP98670
6859,2ea0b443-3671-f7b8-f8ce-0250193506d8,Practitioner?identifier=http://hl7.org/fhir/sid/us-npi|9999956729,Dr. Jewell855 Brekke496
6860,4f65c162-6983-249f-0752-2befd28e699d,Organization?identifier=https://github.com/synthetichealth/synthea|bf5337c8-10a7-3f86-8dca-dbc83a4736e5,PCP98670
6861,3f6ee5f5-6608-3ea9-6781-0d13c9254569,Organization?identifier=https://github.com/synthetichealth/synthea|bf5337c8-10a7-3f86-8dca-dbc83a4736e5,PCP98670
6862,dc78d7a9-e18d-44b7-8cc2-652f7b57be4e,Organization?identifier=https://github.com/synthetichealth/synthea|bf5337c8-10a7-3f86-8dca-dbc83a4736e5,PCP98670
6863,401af6e1-711a-1b3f-5da7-f208bc708ad8,Practitioner?identifier=http://hl7.org/fhir/sid/us-npi|9999956729,Dr. Jewell855 Brekke496
6864,6a3459b9-878a-e4aa-0a2a-644f712d1504,Practitioner?identifier=http://hl7.org/fhir/sid/us-npi|9999999589,Dr. Amira620 Nienow652
6865,e1cee23c-eb86-d585-71ff-dcdaf4f3d599,Practitioner?identifier=http://hl7.org/fhir/sid/us-npi|9999999589,Dr. Amira620 Nienow652
6866,4ffb459b-62ff-fc7a-57f4-d7e58d2730b3,Organization?identifier=https://github.com/synthetichealth/synthea|bf5337c8-10a7-3f86-8dca-dbc83a4736e5,PCP98670
6867,8c67d2c6-3132-bd8e-79d9-37cc70e71504,Organization?identifier=https://github.com/synthetichealth/synthea|bf5337c8-10a7-3f86-8dca-dbc83a4736e5,PCP98670
6868,2758ff71-973f-a246-4613-029191619e9b,Practitioner?identifier=http://hl7.org/fhir/sid/us-npi|9999956729,Dr. Jewell855 Brekke496
6869,6451e69c-848b-664e-195c-57e1fcb80fde,Practitioner?identifier=http://hl7.org/fhir/sid/us-npi|9999999589,Dr. Amira620 Nienow652
6870,bd34795c-d156-1265-8cdf-7246eb12f0e4,Organization?identifier=https://github.com/synthetichealth/synthea|bf5337c8-10a7-3f86-8dca-dbc83a4736e5,PCP98670
6871,57f36271-029e-9b02-05a6-26abbaf15b6c,Practitioner?identifier=http://hl7.org/fhir/sid/us-npi|9999956729,Dr. Jewell855 Brekke496
6872,24042f78-c298-4aae-3d29-3de6ddce05df,Organization?identifier=https://github.com/synthetichealth/synthea|bf5337c8-10a7-3f86-8dca-dbc83a4736e5,PCP98670
6873,dc5337d2-c67a-8edf-f9d0-db428f3f36b4,Organization?identifier=https://github.com/synthetichealth/synthea|bf5337c8-10a7-3f86-8dca-dbc83a4736e5,PCP98670
6874,6e990a62-bf41-5891-9e5a-77c6d675cde6,Organization?identifier=https://github.com/synthetichealth/synthea|bf5337c8-10a7-3f86-8dca-dbc83a4736e5,PCP98670
6875,832fcdf3-9cb8-1034-937b-6b8612957c59,Organization?identifier=https://github.com/synthetichealth/synthea|bf5337c8-10a7-3f86-8dca-dbc83a4736e5,PCP98670
6876,29ace26c-bca8-b72b-e566-a012cac039a0,Practitioner?identifier=http://hl7.org/fhir/sid/us-npi|9999956729,Dr. Jewell855 Brekke496
6877,5ad77d4a-9ff2-bd34-9c38-1ad331fd20a9,Organization?identifier=https://github.com/synthetichealth/synthea|bf5337c8-10a7-3f86-8dca-dbc83a4736e5,PCP98670
6878,bcff16a0-0f62-cee7-4ce1-683143a26299,Organization?identifier=https://github.com/synthetichealth/synthea|bf5337c8-10a7-3f86-8dca-dbc83a4736e5,PCP98670
6879,cb881fbc-8d92-dbab-0b79-509f4732e0af,Organization?identifier=https://github.com/synthetichealth/synthea|bf5337c8-10a7-3f86-8dca-dbc83a4736e5,PCP98670
6880,28d41da1-bb54-6024-bdd8-f18af1caa257,Organization?identifier=https://github.com/synthetichealth/synthea|bf5337c8-10a7-3f86-8dca-dbc83a4736e5,PCP98670
6881,41c9eb57-59de-30b2-82dd-e50a7b1c05b6,Practitioner?identifier=http://hl7.org/fhir/sid/us-npi|9999956729,Dr. Jewell855 Brekke496
6882,2e7881ae-9912-d98e-772f-b33f67fd8ff3,Organization?identifier=https://github.com/synthetichealth/synthea|bf5337c8-10a7-3f86-8dca-dbc83a4736e5,PCP98670
6883,5bd4694a-089d-da97-58cf-106e306726d1,Practitioner?identifier=http://hl7.org/fhir/sid/us-npi|9999956729,Dr. Jewell855 Brekke496
6884,4fcf9058-0fee-f95f-6ac9-c413953e74e7,Organization?identifier=https://github.com/synthetichealth/synthea|bf5337c8-10a7-3f86-8dca-dbc83a4736e5,PCP98670
6885,84dd97a2-3936-7c50-466b-f5114cf76c0f,Organization?identifier=https://github.com/synthetichealth/synthea|bf5337c8-10a7-3f86-8dca-dbc83a4736e5,PCP98670
6886,5de12938-6d49-a826-7230-532e77f5b22e,Organization?identifier=https://github.com/synthetichealth/synthea|bf5337c8-10a7-3f86-8dca-dbc83a4736e5,PCP98670
